comment,star
"Sản phẩm tốt, giao hành ok hợp lí. Đóng gói kĩ. Tin tưởng ủng hộ shop lâu dài,............",5
sản phẩm chất lượng. shop uy tín. giao hàng khá nhanh.,5
"Giao hàng nhanh, đóng gói cẩn thận**************************",5
giao hàng rất chi là lẹ. sản phẩm ok. đáng để mua nha mọi người.,5
chất lượng tốt. đáng để mua nha mọi người. kkkkaaaaaaaaaaakkkkk,5
hàng họ rất chi là ok đấy. giao hàng nhanh. shop tư vấn rất nhiệt tình.,5
chất lượng khá ổn. giá cả hợp lý. giao hàng rất nhanh.,5
sản phẩm shop này rất chi là ok nhé. kakakakkkkkkkkkk,5
giao hàng rất mau lẹ. sản phẩm nói chung là ok. giá cả rẻ hơn nhiều shop.,5
sản phẩm ok đấy. 10đ cho chất lượng và cách tư vấn của shop.,5
Hàng tốt nha mọi người. giá này cũng rẻ hơn nhiều shop.,5
chất lượng ổn giá cả hợp lý nha. nên mua ở shop này nhé mọi người.,5
chủ shop nhiệt tình. chất lượng sp tốt. giao hàng nhanh. ok nha.,5
Sản phẩm ok. chuẩn chính hãng baseus. giao hàng khá nhanh.,5
giao hàng rất lẹ. chất lượng tốt nha mọi người. giá cả hợp lý.,5
"Ngoại hình đẹp, tuy nhiên nghe nhỏ hơn so với cắm trực tiếp jack 3.5",5
Hài lòng về chất lượng và cách phục vụ. 5sao tặng shop nhé.,5
Chủ shop tư vấn nhiệt tình. chất lượng sp thấy tốt. nên mua ở đấy mọi người nhé.,5
sản phẩm tốt. dùng thấy rất ok. shop uy tín nhiệt tình nha. sẽ tiếp tục ủng hộ,5
sản phẩm rất ok. shop phục vụ rất nhiệt tình. giá thành cũng hạt rẻ so với nhiều shop. chuẩn chính hãng nha.,5
Chất lượng ok. đẹp chất lượng. shop rất nhiệt tình.,5
Chốt hạ sản phẩm rất okla. shop nhiệt tình. thế là đủ 5 sao rồi.,5
chất lượng hàng ok. shop rất nhiệt tình tư vấn. hài lòng nha. giá thành ok,5
chốt 1 câu: con hàng này ngon. giá hạt rẻ ae dùng dc nhá. kakkakak,5
chất lượng rất ok. sao hàng nhanh. khá ưng shop này nha.,5
shop rất nhiệt tình. sản phẩm rất ok. giá cả hợp lý.,5
chất lượng tốt nha mn. hài lòng cách phục vụ của shop.,5
shop phục vụ tốt. chất lượng khá ok nha moi người. nói chung là hài lòng nha.,5
chất lượng tốt nha shop ơi. giao hàng khá nhanh. sẽ tiếp tục ủng hộ shop nha.,5
giao hàng khá nhanh. chất lượng theo cá nhân đánh giá thì rất ok. giá cả rất hợp lý.,5
chất lượng rất ok . shop tư vấn nhiệt tình. giao hàng rất nhanh nha.,5
hàng tốt hàng tốt nha mọi người ơi. giao hàng siêu nhanh,5
chất lượng tốt. đã check mã qr trên bao bì sp. chuẩn chính hãng mọi người nhé. shop tư vấn nhiệt tình. nên mua ở shop này ạ.,5
chất lượng ok lắm. giao hàng nhanh shop tư vấn nhiệt tình.chuẩn chính hãng luôn.,5
giao hàng nhanh. chất lượng tốt. shop phục vụ nhiệt tình,5
giao hàng nhanh. chất lượng tốt. chuẩn chính hãng luôn. shop làm ăn uy tín nên mua nhé mọi người,5
sản phẩm chất lượng tốt. chuẩn hàng chính hãng vì đã check mã QR. giao hàng nhanh shop nhiệt tình.,5
chuẩn hãng baseeus đã kiểm chứng mã qr. giao hàng nhanh. chất lượng tốt.,5
San phâm nghe bé hơn voi loại sam sung.a e mua lên cân nhắc.....,5
giao hàng nhanh. chất lượng ok. shop tư vấn nhiệt tình,5
hàng tốt. shop tư vấn nhiệt tình. giao hàng rất nhanh. đã sài 3 hôm rất hài lòng nha.,5
chất lượng tốt. giá hạt rẻ. shop tư vấn nhiệt tình. lần tới sẽ tiếp tục ủng hộ shop nha. nên mua mọi người nhé.,5
chất lượng tốt nha shop. shop tư vấn nhiệt tình giao hàng nhanh nữa. sẽ tiếp tục ủng hộ shop nha. nên mua shop này nhé mọi người ơi.,5
chất lượng tốt. chuẩn chính hãng. sẽ tiếp tục ủng hộ shop nha.,5
hàng ngon đấy shop ơi. sẽ tiếp tục ủng họ shop nha. moa moa moa,5
dịch mà hàng giao khá nhanh. shop phục vụ tốt tư vấn nhiệt tình.  chất lượng sản phẩm tốt lắm nha mọi người.,5
chất lượng tốt. shop tư vấn nhiệt tình. giao hàng nhanh. tặng shop 5 sao.,5
shop tư vấn rất nhiệt tình. giao hàng mùa dịch khá nhanh. chất lượng sp tốt. hài lòng tặng shop  sao.,5
shop giao hàng nhanh. chất lương sản phẩm tốt. tư vấn nhiệt tình.,5
shop giao hàng khá nhanh. chất lượng ok. tư vấn rất nhiệt tình. sẽ ủng hộ shop dài dài nha.,5
sp tốt nha mọi người. giá hợp lý. giao hàng nhanh.,5
hài lòng về chất lượng sản phẩm và giao hàng rất nhanh ạ,5
Giao hàng nhanh chất lượng khá tốt. shop tư vấn nhiệt tình,5
chất lượng rất ok nha mọi người. nên mua mn nhé. giao hàng khá nhanh. shop tư vấn nhiệt tình.,5
rất hài lòng về chăm sóc khách hàng của shop và chất lượng của sản phẩm. nên mua mn nhé.,5
ok lắm nha mọi người. giá re chất lượng tốt. hài lòng.,5
chất lượng khá ok. hài lòng về cách phục vụ của shop. giao hàng khá nhanh.,5
chất lượng rất ok. giá khá rẻ. shop giao hàng nhanh nhiệt tình tư vấn tặng shop 5 sao nha,5
sản phẩm rất ok nha. shop tư vấn nhiệt tình giao hàng khá nhanh nữa sẽ tiếp tục ủng hộ shop nha.,5
giao hàng nhanh sho tư vấn nhiệt tình. chất lượng sp rất ok nha. sẽ tiếp tục ủng hộ shop nha.,5
chất lượng tốt nha mọi người giá ok nha. shop nhiệt tình giao hàng nhanh.,5
Phụ kiện của shop dùng ok lắm nha. Mua hàng lần 3 r nên rất yên tâm về chất lượng sản phẩm. Tặng shop 5 sao,5
Chất lượng ok. Kiểu dáng đẹp. Chuẩn hàng chính hãng.,5
Giá cả rẻ hơn nhiều shop. Chất lượng tốt. Shop tư vấn nhiệt tình giao hàng nhanh.,5
Sp đẹp chất lượng,5
Sp tốt nha mọi người. Dùng rất ok ạ. Shop tư vấn nhiệt tình. Giáo hàng nhanh ạ.,5
Shop giao hàng nhanh tư vấn nhiệt. Dùng thì thấy sp khá OK. Check qr thì chuẩn hàng chính hãng nên khá yên tâm,5
Chất lượng ok. Shop tư vấn nhiệt tình. Giao hàng nhanh.,5
Chất lượng khá OK. Đã mua và cảm nhận đánh giá. Shop nhiệt tình tư vấn. Giao hàng nhanh.,5
Chất lượng sản phẩm tốt. Hàng chính hãng baseus nên rất yên tâm khi sử dụng. Shop giao hàng nhanh. Tư vấn nhiệt tình.,5
giao nhanh lắm luôn ý. ưng shop nha. sẽ ủng hộ.,5
giao hàng nhanh. chất lượng để xem xét. sp đẹp,5
shop tư vấn nhiệt tình lắm luôn. yêu shop nha.,5
sản phẩm khá đẹp. chất lượng có lẽ sẽ tốt.,5
hàng xin lắm luôn á. ths shop nhiều nha,5
chuẩn chính hãng baseus. đã check QR.,5
max của max ngon nha. ths shop,5
"sản phẩm đẹp, chất lượng",5
shop uy tín. hàng ổn áp,5
sp tốt. đáng tiền mua.,5
good. very good.,5
tuyệt.,5
tốt,5
shop tư vấn nhiệt tình. chất lượng thì ổn.,5
shop tư vấn nhiệt tình.,5
ổn lắm shop ơi,5
giao hàng nhanh lắm luôn. ủng hộ shop,5
hàng ổn. đã mua lần thứ 3 ở shop.,5
sp rất ok nha. giao nhanh.,5
ổn.,5
Ổn dùng được cho samsung note 10plus,5
sp tốt nha.,5
shop thân thiện tư vấn nhiệt tình. sp tốt.,5
hài lòng về sp của shop này.,5
"hạt rẻ, tốt , bền 5 sao.",5
hàng ngon đấy chứ. giá cả hợp lý.,5
hài lòng.,5
ổn áp.,5
hàng đẹp. tốt nha mọi người.,5
chất lượng tuyệt vời.,5
ngon.,5
"1 câu "" xịn """,5
hàng dùng ổn.,5
hàng tốt.,5
chất lượng khá chi là ổn áp. shop nhiệt tình.,5
tốt.,5
giao nhanh. chất lượng thấy khá ổn.,5
sản phẩm tốt.,5
"1 từ "" tốt:""",5
tốt. rất đáng tiền mua nha.,5
ổn kkkkkkkkkkkkkk,5
hàng rất ok nha mọi người. giá hợp lý.,5
tốt nha mọi người,5
Cũg tạm ổn,5
sài ngon.,5
sau ít ngày sử dụng thì thấy khá ok nha.,5
ổn rất ổn.,5
hàng ngon chuyển ko bị đì lây,5
chất lượng êm nha. giá cả  hợp lý.,5
,5
okokokokok ổn nha mọi người.,5
sản phẩm nói chung là ổn,5
ổn. rất ổn. và cả tớ vẫn rất ổn kkkkkkkkkkkkkkkkk,5
Sản phẩm tốt.,5
chất lượng ổn,5
hàng ổn,5
Hình ảnh và nd mang tính chất nhận xuHình ảnh và nd mang tính chất nhận xuHình ảnh và nd mang tính chất nhận xuHình ảnh và nd mang tính chất nhận xuHình ảnh và nd mang tính chất nhận xuHình ảnh và nd mang tính chất nhận xu,5
hàng ngon bổ rẻ,5
hàng nhon hàng nhon nha mọi người.,5
hàng ok phết nhỉ.,5
"Máy đẹp, xài tốt, rất đáng tiền, có lớp seal dán bảo vệ màn hình, hộp đựng nguyên vẹn, vừa bóc hàng ra là chụp ảnh đánh giá luôn. sẽ ủng hộ những lần mua tiếp theo , nhưng nhân viên giao hàng chỗ mình hơi khó tính",1
"Giáo hàng quá chậm, lấy sau mẫu hàng, ko trả lời tin nhắn",1
Sạc được 1 lần rồi hư luôn Không sạc được nữa,1
,1
"Máy về lâu rồi giờ mới chụp lên đc. chơi rất vui,pin trâu nhưng tại sao đặt hàng màu đen lại giao về màu trắng",2
"Màn hình thì xước giao sai màu  loa thì roè 
Đồ này đúng chán luôn
Dhdndndndnjdjdjdndndsjsjjsj",2
Màn hình xước nhiều ,2
,2
"Phím A hơi lỏng nên hơi khó điều khiển.
Mình đặt màu XANH shop lại giao màu TRẮNG.",3
"Máy nguyên hộp nhưng đã bị khui lớp kít nilong bọc quanh hộp . Nút bấm rất lờn, ko nhạy. Nút Start/ Pause phải nhấn mạnh hết cỡ mới được .",3
chỉ nhầm màu nhưng máy chạy ổn. bao bì rách một chút,3
"máy tốt, đóng gọi tạm được nhưng tiếc là ko chơi 2p dc ;((",3
Giao không đúng màu đặt,3
đặt đen giao cam,3
Pin ko đc 8000 chs gem ngon,3
Giao sai màu,3
,3
"Mình đặt màu đen cam nhưng shop lại giao cho mình màu trắng .
Nhưng sản phẩm Sài được 8000mah trâu pin
Ship pơ cũng dễ tính",4
"Mình chọn xanh mà shop giao cam nhé, hơi buồn
Shop lần sau chú ý phần này giúp mn nhé, chúc shop buôn may bán đắt, máy cũng khá ok, pin đúng trâu bò luôn",4
Máy đẹp nhưng k thấy sạc dự phòng kèm theo như shop ghi bên ngoài. Nt k thấy trả lời nên chỉ cho 4 sao,4
Loa rè có vài game bị lập máy main trong bị lệch vỏ cũng bị bênh nhưng ko sao với tầm giá cũng gọi tạm đc,4
2 lần Mua 3 máy thì 2 máy OK còn 1 máy bị lỗi,4
"sạt ổn, trừ 1 sao vì giao sai màu, đặt màu xanh giao màu trắng , mùa dịch giao hàng lâu nên lười đổi tới đổi lui",4
"Đặt màu xanh, nhưng giao trắng xanh ko báo lại khách. ",4
"Đặt shop màu đen shop giao màu trắng
Đóng gói hàng bị bóp méo 
Máy cầm lên chơi âm thanh bị rè 😫😫😫",4
"Đã nhận được hàng nhưng chưa thử nên ko biết máy game ntn, tối đi làm về sẽ thử ",4
Giao sai mầu a shop,4
Pin trong máy ghi 6000mah vỏ ghi 8000mah 😅😅 ,4
Nhầm màu,4
OK,4
Không sạc được nhiều,4
Đặt mùa đen giao màu trắng,4
"Tạm ổn, ko tới mức tuyệt vời, game ko hay lắm.",4
"Shop giao hành quá chậm đặt t7 mà t2 mới giao bên vc
Mát thêm 3-4 ngày nữa mới giao đến",4
"Sản phẩm đóng gói cẩn thận, pin dùng rất lâu. ",4
Giao sai màu:((( mình đặt màu đen mà giao cho mình lại là màu cam trắng🤷🏻‍♀️🤷🏻‍♀️???,4
,4
,4
,4
,4
,4
,4
,4
,4
Tiết kiệm mãi mới đủ tiền mua được con máy lại kiếm được deal hời nên phải mua vội chưa kể bên shop hỗ trợ khách tận tình nữa nếu có nút cho ngàn sao có khi mình cũng sẽ bấm 👍👍👍👍,5
Chất lượng sản phẩm ok về cắm nguồn các kiểu rồi ôn lại quá khứ 1 lần nữa với rất nhiều game hay. Shop tư vấn nhiệt tình còn add zalo hướng dẫn nữa. Chăm sóc khách hàng phải nói là rất tốt hiếm shop nào dc như shop này. Mọi người nên ủng hộ.,5
"Giao hàng siêu nhanh. Mùa dịch mà giao từ nđ vào hcm 2 ngày là mình nhận được, nghe shipper gọi nhận hàng mà bất ngờ luôn. Máy chơi vui không bị lỗi gì cả, rất ok. Em mình chơi xong rất thích.",5
"Đã mua 2 lần của shop , nhận hàng vẫn ok như lần đầu , máy mới tinh, đủ phụ kiện , , shop rất nhiệt tình nên mình ủng hộ , cảm ơn shop nhiều , nếu có nhu cầu sẽ mua thêm các sản phẩm khác bên shop !",5
Sp xài êm. Tốt. Giao hàng cũng nhanh. Shop tư vấn dễ thương nhiệt tình. Sẽ mua thêm hàng.,5
"Quá tuyệt vời. Trải nghiệm lần đầu nhận hàng là rất vui. Sản phẩm rất đỗi vừa lòng mình , Hình anh mang tính nhận xu",5
Chuẩn bị hàng và vận chuyển hàng nhanh. Đóng gói ok. Trả lời tư vấn nhiệt tình. Mới lần dùng lần đầu thấy rất ok,5
"shop đóng gói cẩn thận, sản phẩm khá xịn xò và tiện lợi, nên mua nha mng ❤️‍🔥❤️‍🔥",5
"Giao hàng khá nhanh, chất lượng sản phẩm ok, nhìn xịn xò ạ, dùng cũng êm nữa, mọi người nên mua nhé, ủng hộ shop lần sau:)))",5
"Sp tốt ạ, nhân viên tư vấn nhiệt tình. Sẽ luôn ủng hộ shop.",5
"Đã mua bên shop 3 lần ,đều rất ok , đóng hàng cẩn thận, giao đúng màu",5
"Hơi bị xịn xò luôn ạ, lần đầu tiên mua tại shop và chắc chắn sẽ tiếp tục ủng hộ shop",5
Mọi người nên mua của shop này.Hàng rất chất lượng và đẹp.các game đều thích.,5
"Máy mới , chơi ok lắm , giá tiền cũng ổn , sản phẩm y như quảng cáo , bán có tâm",5
"Máy nhìn đẹp, chất lượng nhé. Shop đóng gói sản phẩm chắc chắn, giao đúng màu. Giao hàng rất nhanh. Nói chung rất hài lòng 😊",5
"Máy đẹp, em mình thích lắm lun, màn hình hơi nhỏ chút nhưng cũng okila, 416 trò chơi, thiệt chứ k biết chơi tới khi nào hết",5
"Chơi vui, màn hình hơi nhỏ. Chưa biết có bền không. Sản phẩm đúng như hình.",5
"Máy chơi game rất ngon trong tầm giá , nhiều game hay , không bị trùng , mọi người nên mua để trải nghiệm ., thấy rất thú vị luôn",5
"Sản phẩm tốt ,nhiều game lắm nhé,chơi rất cuốn 
tin tưởng shop 5 sao",5
Cá nhân mình thấy hợp con bà lý- shop nhiệt tình nha ❤️ thanks ad,5
Giao máy đủ phụ kiện . Trò chơi rất đa dạng . Thích hợp để chơii nhee,5
"chất lượng sản phẩm tuyệt vời, đáng tiền, giao nhanh, đã mua lần 2 ở shop, máy màn hình màu có đèn chơi buổi tối vẫn ok, mọi người ủng hộ shop nha",5
"Sản phẩm tốt, Sănn sale nên rẻ lắmm nhaa 
:33
Mng nên mua nhaaaaa :3",5
"giao nhanh, hàng xịn lắm, đóng gói sản phẩm kỹ, 10 cho shop 😍😍😍",5
Đẹp đáng đồng tiền nên thử nhennn hihi đánh giá để đc lấy xu huiii cảm ơn shopp nhennnnn,5
"Rất đáng tiền mua nha mọi người, giao hàng cũng nhanh nữa. Nói chung là rất nên mua",5
hàng về ổn lắm ạ sịwozkdneisosnbsoaoanbxosb ơnbdiejsnx dkd,5
"Shop rất phục vụ chu đáo mua onlinee phục vụ tốt hơn mua ở cửa hàng ngoài,",5
"Máy mới cóng , chất lượng khỏi bàn . Shop tận tình chu đáo vs khách . Sẽ tiếp tục ủng hộ shop . Uy tín tuyệt vời ạ 😘😘😍😍",5
"Máy xịn. Ngày nhỏ thích chơi, giờ lớn mua về chơi 1-2 ván lại chán🥲 đem cho 2 nhóc e chơi mê ly",5
"Có cái máy chơi game mùa dịch đõ buồn
Máy có rất nhiều game
Lại có thể sạc cho điện thoại nữa , 1 công đôi việc , ok",5
chờ lấy hàng siêu lâu do dịch. Nhưng muốn ủng hộ shop cùng quê. huhu,5
"Máy chạy khá ổn, sài bền hay ko còn chờ thời gian xem sao. Mmmmm",5
"Hnag mình đã nhận đc rồi nha shop ơi
Mình rất hài lòng với sản phẩm ạ",5
Giao hàng nhanh . hàng đúng mô tả chất lượng sản phẩm chưa đánh giá được. Để dùng 1 ghời gian xem sao,5
Sản phẩm rất đẹp chơi đã lắm máy cũng khá bền kim sạc nên cũng tiện lợi nhưng sạc hơi lâu pin trâu,5
Hàng đẹpp chất lượngggggggggggg:33hơn cả mong đợiiiiii^^,5
"Shiper rất nhiệt tình , gọi mấy lần hẹn mấy chỗ đều nhiệt tình , rất ưng ý với sản phẩm của shop , đã đặt thêm 2 camera để giám sát , shop bán hàng chuẩn nên yên tâm , cho shop 100 sao luôn",5
"-sản phẩm tôt,nhiều trò quá,mua cho thằng con chơi thế méo nào chồng với con dành nhau chơi :))",5
"Nhiều game hay , mấy game cũ n xưa đều có hết á , shop tư vấn nhiệt tình",5
"Hàng đóng gói cẩn thận, an toàn. nhờ shop đổi sang màu xanh, dịch nên 2 ngày sau khi bên shop báo đã giao đơn vị vận chuyển đã nhận đc là quá ok.Tư vấn viên OK,.  Chơi tốt. 💪",5
